Sigla Empresa;Nombre;Fecha;Año;Número de Mes;Origen;Nombre;Ciudad Origen;Pais Origen;Destino;Nombre;Ciudad Destino;Pais Destino;Tráfico (N/I);Tipo Vuelo;Pasajeros;Carga + Correo (Kg)
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;RDU;DURHAM, NC.;RALEIGH;ESTADOS UNIDOS;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;I;R;8;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;RIC;INTER RICHMOND;RICHMOND;ESTADOS UNIDOS;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;I;R;1;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SAN;LINDBERGH FIELD;SAN DIEGO;ESTADOS UNIDOS;AXM;EL EDEN;ARMENIA;COLOMBIA;I;R;1;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SAN;LINDBERGH FIELD;SAN DIEGO;ESTADOS UNIDOS;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;I;R;4;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SAN;LINDBERGH FIELD;SAN DIEGO;ESTADOS UNIDOS;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;I;R;4;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;I;R;2;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;36;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;I;R;17;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;I;R;238;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SMF;SACRAMENTO;SACRAMENTO;ESTADOS UNIDOS;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;I;R;10;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SMF;SACRAMENTO;SACRAMENTO;ESTADOS UNIDOS;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;I;R;12;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;SMF;SACRAMENTO;SACRAMENTO;ESTADOS UNIDOS;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;I;R;10;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;AXM;EL EDEN;ARMENIA;COLOMBIA;I;R;122;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;I;R;89;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;I;R;45;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;183;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;I;R;197;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;I;R;133;0
NKS;SPIRIT AIRLINES;01-ene-23 00:00:00;2023;1;TPA;TAMPA INTL;TAMPA;ESTADOS UNIDOS;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;I;R;240;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;PVA;PROVIDENCIA- EL EMBRUJO;PROVIDENCIA;COLOMBIA;N;C;56;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;PVA;PROVIDENCIA- EL EMBRUJO;PROVIDENCIA;COLOMBIA;N;R;3.574;1.051
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;AGH;AGUACHICA HACARITAMA;AGUACHICA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;349;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;APO;ANTONIO ROLDAN BETANCOURT;CAREPA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;940;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;APO;ANTONIO ROLDAN BETANCOURT;CAREPA;COLOMBIA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;N;R;4.264;6
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;APO;ANTONIO ROLDAN BETANCOURT;CAREPA;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;206;46
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;AUC;ARAUCA - SANTIAGO PEREZ QUIROZ;ARAUCA - MUNICIPIO;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;2.740;149
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;N;R;732;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;RVE;SARAVENA-COLONIZADORES;SARAVENA;COLOMBIA;N;R;756;33
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;AGH;AGUACHICA HACARITAMA;AGUACHICA;COLOMBIA;N;R;293;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;APO;ANTONIO ROLDAN BETANCOURT;CAREPA;COLOMBIA;N;R;815;604
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;AUC;ARAUCA - SANTIAGO PEREZ QUIROZ;ARAUCA - MUNICIPIO;COLOMBIA;N;R;2.550;1.743
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;BUN;BUENAVENTURA - GERARDO TOBAR LOPEZ;BUENAVENTURA;COLOMBIA;N;C;14;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;BUN;BUENAVENTURA - GERARDO TOBAR LOPEZ;BUENAVENTURA;COLOMBIA;N;R;321;83
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;CZU;COROZAL - LAS BRUJAS;COROZAL;COLOMBIA;N;R;649;120
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;N;R;3.929;2.263
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;FLA;GUSTAVO ARTUNDUAGA PAREDES;FLORENCIA;COLOMBIA;N;R;1.301;1.082
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;IDA;CESAR GAVIRIA TRUJILLO;PUERTO INIRIDA;COLOMBIA;N;R;1.633;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;IPI;IPIALES - SAN LUIS;ALDANA;COLOMBIA;N;R;719;2.297
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;LQM;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;COLOMBIA;N;R;212;59
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;394;237
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;MVP;MITU;MITU;COLOMBIA;N;R;726;2.639
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PCR;GERMAN OLANO;PUERTO CARRENO;COLOMBIA;N;R;1.922;1.970
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PTL;PITALITO -CONTADOR;PITALITO;COLOMBIA;N;R;740;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;N;R;1.827;819
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;RVE;SARAVENA-COLONIZADORES;SARAVENA;COLOMBIA;N;R;503;113
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;COLOMBIA;N;R;433;239
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SVI;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;N;R;288;38
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;TCO;TUMACO - LA FLORIDA;TUMACO;COLOMBIA;N;R;1.537;2.935
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;TLU;TOLU;TOLU;COLOMBIA;N;R;320;130
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;TME;TAME;TAME;COLOMBIA;N;R;350;13
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;UIB;QUIBDO - EL CARAÑO;QUIBDO;COLOMBIA;N;R;836;2.210
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;VGP;VILLA GARZON;VILLA GARZON;COLOMBIA;N;R;735;511
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BSC;BAHIA SOLANO - JOSE C. MUTIS;BAHIA SOLANO;COLOMBIA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;N;R;601;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BUN;BUENAVENTURA - GERARDO TOBAR LOPEZ;BUENAVENTURA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;318;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;BUN;BUENAVENTURA - GERARDO TOBAR LOPEZ;BUENAVENTURA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;C;13;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;C;8;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;FLA;GUSTAVO ARTUNDUAGA PAREDES;FLORENCIA;COLOMBIA;N;R;425;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;GPI;GUAPI - JUAN CASIANO;GUAPI;COLOMBIA;N;R;1.589;1.308
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;IPI;IPIALES - SAN LUIS;ALDANA;COLOMBIA;N;R;342;130
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PTL;PITALITO -CONTADOR;PITALITO;COLOMBIA;N;R;212;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;N;R;560;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;TCO;TUMACO - LA FLORIDA;TUMACO;COLOMBIA;N;R;2.676;1.057
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;VGP;VILLA GARZON;VILLA GARZON;COLOMBIA;N;R;250;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;CZU;COROZAL - LAS BRUJAS;COROZAL;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;713;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;APO;ANTONIO ROLDAN BETANCOURT;CAREPA;COLOMBIA;N;R;3.986;973
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;N;R;605;28
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;4.582;259
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;BSC;BAHIA SOLANO - JOSE C. MUTIS;BAHIA SOLANO;COLOMBIA;N;R;485;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;MTB;MONTELIBANO - EL PINDO;MONTELIBANO;COLOMBIA;N;C;15;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;NQU;NUQUI - REYES MURILLO;NUQUI;COLOMBIA;N;R;257;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;TLU;TOLU;TOLU;COLOMBIA;N;R;919;57
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;UIB;QUIBDO - EL CARAÑO;QUIBDO;COLOMBIA;N;R;4.488;2.687
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;FLA;GUSTAVO ARTUNDUAGA PAREDES;FLORENCIA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;1.558;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;FLA;GUSTAVO ARTUNDUAGA PAREDES;FLORENCIA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;536;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;FLA;GUSTAVO ARTUNDUAGA PAREDES;FLORENCIA;COLOMBIA;LQM;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;COLOMBIA;N;R;380;1.054
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;GPI;GUAPI - JUAN CASIANO;GUAPI;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;1.764;60
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;IDA;CESAR GAVIRIA TRUJILLO;PUERTO INIRIDA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;1.664;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;IDA;CESAR GAVIRIA TRUJILLO;PUERTO INIRIDA;COLOMBIA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;N;R;994;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;IPI;IPIALES - SAN LUIS;ALDANA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;730;6
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;IPI;IPIALES - SAN LUIS;ALDANA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;451;189
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;IPI;IPIALES - SAN LUIS;ALDANA;COLOMBIA;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;N;R;362;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LCH;LA CHORRERA - VIRGILIO BARCO VARGAS;LA CHORRERA;COLOMBIA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;N;R;36;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LCH;LA CHORRERA - VIRGILIO BARCO VARGAS;LA CHORRERA;COLOMBIA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;COLOMBIA;N;R;37;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;LCH;LA CHORRERA - VIRGILIO BARCO VARGAS;LA CHORRERA;COLOMBIA;N;R;28;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;LPD;LA PEDRERA;LA PEDRERA;COLOMBIA;N;R;30;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;TAP;TARAPACA;LETICIA;COLOMBIA;N;R;32;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LPD;LA PEDRERA;LA PEDRERA;COLOMBIA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;N;R;38;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LQM;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;266;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LQM;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;COLOMBIA;FLA;GUSTAVO ARTUNDUAGA PAREDES;FLORENCIA;COLOMBIA;N;R;342;25
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;LQM;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;COLOMBIA;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;N;R;164;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;APO;ANTONIO ROLDAN BETANCOURT;CAREPA;COLOMBIA;N;R;31;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;262;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;MTB;MONTELIBANO - EL PINDO;MONTELIBANO;COLOMBIA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;N;C;17;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;MVP;MITU;MITU;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;810;29
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;MVP;MITU;MITU;COLOMBIA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;N;R;689;668
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;NQU;NUQUI - REYES MURILLO;NUQUI;COLOMBIA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;N;R;274;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;NQU;NUQUI - REYES MURILLO;NUQUI;COLOMBIA;UIB;QUIBDO - EL CARAÑO;QUIBDO;COLOMBIA;N;R;266;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PCR;GERMAN OLANO;PUERTO CARRENO;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;2.040;319
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PCR;GERMAN OLANO;PUERTO CARRENO;COLOMBIA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;N;R;749;250
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PTL;PITALITO -CONTADOR;PITALITO;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;1.043;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PTL;PITALITO -CONTADOR;PITALITO;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;300;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;1.989;54
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;696;0
NSE;SERVICIO AEREO A TERRITORIOS NACIONALES SATENA;01-ene-23 00:00:00;2023;1;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;IPI;IPIALES - SAN LUIS;ALDANA;COLOMBIA;N;R;331;588
